COLLISION_ID,CRASH_DATETIME,LATITUDE,LONGITUDE,ZIPCODE,API_CALL
157,2012-07-16 09:30:00.000,40.7164532,-74.0130478,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7165%2C-74.013/2012-07-16T09:30:00?key={API_KEY}&include=current&contentType=csv
158,2012-07-16 10:48:00.000,40.7207545,-74.0100687,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7208%2C-74.0101/2012-07-16T10:48:00?key={API_KEY}&include=current&contentType=csv
159,2012-07-15 13:25:00.000,40.7234503,-74.0038278,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7235%2C-74.0038/2012-07-15T13:25:00?key={API_KEY}&include=current&contentType=csv
160,2012-07-16 11:57:00.000,40.7047985,-74.0166846,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.0167/2012-07-16T11:57:00?key={API_KEY}&include=current&contentType=csv
161,2012-07-16 16:00:00.000,40.7219679,-74.0082326,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.722%2C-74.0082/2012-07-16T16:00:00?key={API_KEY}&include=current&contentType=csv
162,2012-07-16 18:30:00.000,40.7113923,-74.0085993,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7114%2C-74.0086/2012-07-16T18:30:00?key={API_KEY}&include=current&contentType=csv
164,2012-07-16 16:45:00.000,40.7073878,-74.0054824,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7074%2C-74.0055/2012-07-16T16:45:00?key={API_KEY}&include=current&contentType=csv
166,2012-07-17 01:17:00.000,40.7225499,-74.006299,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7225%2C-74.0063/2012-07-17T01:17:00?key={API_KEY}&include=current&contentType=csv
167,2012-07-17 10:05:00.000,40.7017826,-74.0111659,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7018%2C-74.0112/2012-07-17T10:05:00?key={API_KEY}&include=current&contentType=csv
168,2012-07-17 10:15:00.000,40.7048837,-74.0156568,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7049%2C-74.0157/2012-07-17T10:15:00?key={API_KEY}&include=current&contentType=csv
169,2012-07-17 11:40:00.000,40.7171751,-74.0128675,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7172%2C-74.0129/2012-07-17T11:40:00?key={API_KEY}&include=current&contentType=csv
170,2012-07-17 09:01:00.000,40.7244026,-74.0060394,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7244%2C-74.006/2012-07-17T09:01:00?key={API_KEY}&include=current&contentType=csv
171,2012-07-17 15:20:00.000,40.7157594,-74.0049745,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7158%2C-74.005/2012-07-17T15:20:00?key={API_KEY}&include=current&contentType=csv
172,2012-07-17 11:50:00.000,40.7203761,-74.0032612,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7204%2C-74.0033/2012-07-17T11:50:00?key={API_KEY}&include=current&contentType=csv
173,2012-07-17 19:15:00.000,40.7144934,-74.0135921,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7145%2C-74.0136/2012-07-17T19:15:00?key={API_KEY}&include=current&contentType=csv
174,2012-07-17 18:10:00.000,40.7164532,-74.0130478,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7165%2C-74.013/2012-07-17T18:10:00?key={API_KEY}&include=current&contentType=csv
175,2012-07-17 21:05:00.000,40.7104123,-74.009472,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7104%2C-74.0095/2012-07-17T21:05:00?key={API_KEY}&include=current&contentType=csv
176,2012-07-17 18:02:00.000,40.7256734,-74.0057798,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7257%2C-74.0058/2012-07-17T18:02:00?key={API_KEY}&include=current&contentType=csv
177,2012-07-17 15:50:00.000,40.7237466,-74.0061151,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7237%2C-74.0061/2012-07-17T15:50:00?key={API_KEY}&include=current&contentType=csv
178,2012-07-18 00:05:00.000,40.7193963,-74.0018831,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7194%2C-74.0019/2012-07-18T00:05:00?key={API_KEY}&include=current&contentType=csv
179,2012-07-18 05:45:00.000,40.7247015,-74.0093189,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7247%2C-74.0093/2012-07-18T05:45:00?key={API_KEY}&include=current&contentType=csv
180,2012-07-18 07:52:00.000,40.7149276,-74.0079396,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7149%2C-74.0079/2012-07-18T07:52:00?key={API_KEY}&include=current&contentType=csv
181,2012-07-18 09:30:00.000,40.7125314,-74.0076652,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7125%2C-74.0077/2012-07-18T09:30:00?key={API_KEY}&include=current&contentType=csv
182,2012-07-18 12:00:00.000,40.7237962,-74.000368,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7238%2C-74.0004/2012-07-18T12:00:00?key={API_KEY}&include=current&contentType=csv
183,2012-07-18 13:20:00.000,40.7067235,-74.0067808,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7067%2C-74.0068/2012-07-18T13:20:00?key={API_KEY}&include=current&contentType=csv
184,2012-07-18 13:55:00.000,40.7152345,-74.0133505,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0134/2012-07-18T13:55:00?key={API_KEY}&include=current&contentType=csv
185,2012-07-18 14:15:00.000,40.7125314,-74.0076652,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7125%2C-74.0077/2012-07-18T14:15:00?key={API_KEY}&include=current&contentType=csv
186,2012-07-18 14:45:00.000,40.7035777,-74.0115954,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7036%2C-74.0116/2012-07-18T14:45:00?key={API_KEY}&include=current&contentType=csv
188,2012-07-19 07:50:00.000,40.7076949,-74.0102002,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7077%2C-74.0102/2012-07-19T07:50:00?key={API_KEY}&include=current&contentType=csv
189,2012-07-18 16:44:00.000,40.7225555,-74.0014034,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7226%2C-74.0014/2012-07-18T16:44:00?key={API_KEY}&include=current&contentType=csv
190,2012-07-18 17:12:00.000,40.7266011,-74.0074323,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7266%2C-74.0074/2012-07-18T17:12:00?key={API_KEY}&include=current&contentType=csv
192,2012-07-18 19:05:00.000,40.7113923,-74.0085993,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7114%2C-74.0086/2012-07-18T19:05:00?key={API_KEY}&include=current&contentType=csv
193,2012-07-18 20:08:00.000,40.7258408,-74.0075584,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7258%2C-74.0076/2012-07-18T20:08:00?key={API_KEY}&include=current&contentType=csv
194,2012-07-19 15:05:00.000,40.7204364,-74.0066956,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7204%2C-74.0067/2012-07-19T15:05:00?key={API_KEY}&include=current&contentType=csv
195,2012-07-19 22:15:00.000,40.7132559,-74.009256,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7133%2C-74.0093/2012-07-19T22:15:00?key={API_KEY}&include=current&contentType=csv
196,2012-07-19 17:00:00.000,40.7132559,-74.009256,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7133%2C-74.0093/2012-07-19T17:00:00?key={API_KEY}&include=current&contentType=csv
197,2012-07-19 14:30:00.000,40.7225499,-74.006299,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7225%2C-74.0063/2012-07-19T14:30:00?key={API_KEY}&include=current&contentType=csv
198,2012-07-19 12:00:00.000,40.7115348,-74.0104641,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7115%2C-74.0105/2012-07-19T12:00:00?key={API_KEY}&include=current&contentType=csv
201,2012-07-20 08:54:00.000,40.7170768,-74.006248,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7171%2C-74.0062/2012-07-20T08:54:00?key={API_KEY}&include=current&contentType=csv
202,2012-07-20 09:40:00.000,40.7289148,-74.0085943,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7289%2C-74.0086/2012-07-20T09:40:00?key={API_KEY}&include=current&contentType=csv
203,2012-07-20 13:00:00.000,40.7095234,-74.0016664,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7095%2C-74.0017/2012-07-20T13:00:00?key={API_KEY}&include=current&contentType=csv
204,2012-07-20 14:15:00.000,40.7229288,-74.0021718,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7229%2C-74.0022/2012-07-20T14:15:00?key={API_KEY}&include=current&contentType=csv
205,2012-07-20 14:50:00.000,40.7171751,-74.0128675,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7172%2C-74.0129/2012-07-20T14:50:00?key={API_KEY}&include=current&contentType=csv
206,2012-07-20 19:40:00.000,40.7247015,-74.0093189,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7247%2C-74.0093/2012-07-20T19:40:00?key={API_KEY}&include=current&contentType=csv
207,2012-07-20 20:00:00.000,40.7152351,-74.0054181,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0054/2012-07-20T20:00:00?key={API_KEY}&include=current&contentType=csv
208,2012-07-20 17:04:00.000,40.7057932,-74.0038701,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7058%2C-74.0039/2012-07-20T17:04:00?key={API_KEY}&include=current&contentType=csv
209,2012-07-20 20:20:00.000,40.7236259,-74.0047875,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7236%2C-74.0048/2012-07-20T20:20:00?key={API_KEY}&include=current&contentType=csv
210,2012-07-21 02:15:00.000,40.7236309,-74.0114726,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7236%2C-74.0115/2012-07-21T02:15:00?key={API_KEY}&include=current&contentType=csv
211,2012-07-21 07:50:00.000,40.7203405,-74.0022223,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7203%2C-74.0022/2012-07-21T07:50:00?key={API_KEY}&include=current&contentType=csv
212,2012-07-21 11:00:00.000,40.7091551,-74.0105431,10006,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7092%2C-74.0105/2012-07-21T11:00:00?key={API_KEY}&include=current&contentType=csv
214,2012-07-21 16:20:00.000,40.7048242,-74.0068996,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.0069/2012-07-21T16:20:00?key={API_KEY}&include=current&contentType=csv
215,2012-07-21 20:06:00.000,40.7223853,-74.0037664,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7224%2C-74.0038/2012-07-21T20:06:00?key={API_KEY}&include=current&contentType=csv
216,2012-07-21 20:40:00.000,40.7057932,-74.0038701,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7058%2C-74.0039/2012-07-21T20:40:00?key={API_KEY}&include=current&contentType=csv
217,2012-07-21 20:56:00.000,40.7090779,-74.0140563,10006,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7091%2C-74.0141/2012-07-21T20:56:00?key={API_KEY}&include=current&contentType=csv
218,2012-07-21 22:00:00.000,40.7223853,-74.0037664,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7224%2C-74.0038/2012-07-21T22:00:00?key={API_KEY}&include=current&contentType=csv
219,2012-07-21 22:22:00.000,40.7228597,-74.0104515,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7229%2C-74.0105/2012-07-21T22:22:00?key={API_KEY}&include=current&contentType=csv
220,2012-07-22 18:00:00.000,40.7042501,-74.0115702,10004,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7043%2C-74.0116/2012-07-22T18:00:00?key={API_KEY}&include=current&contentType=csv
221,2012-07-22 14:10:00.000,40.7061761,-74.0179293,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7062%2C-74.0179/2012-07-22T14:10:00?key={API_KEY}&include=current&contentType=csv
222,2012-07-22 16:29:00.000,40.7194456,-74.0061364,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7194%2C-74.0061/2012-07-22T16:29:00?key={API_KEY}&include=current&contentType=csv
223,2012-07-22 22:20:00.000,40.705546,-74.0079493,10005,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7055%2C-74.0079/2012-07-22T22:20:00?key={API_KEY}&include=current&contentType=csv
224,2012-07-22 18:45:00.000,40.7080824,-74.0034013,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7081%2C-74.0034/2012-07-22T18:45:00?key={API_KEY}&include=current&contentType=csv
225,2012-07-20 16:45:00.000,40.7161873,-74.0092059,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7162%2C-74.0092/2012-07-20T16:45:00?key={API_KEY}&include=current&contentType=csv
226,2012-07-23 14:30:00.000,40.7286048,-74.0053146,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7286%2C-74.0053/2012-07-23T14:30:00?key={API_KEY}&include=current&contentType=csv
227,2012-07-21 15:00:00.000,40.7205573,-74.0035102,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7206%2C-74.0035/2012-07-21T15:00:00?key={API_KEY}&include=current&contentType=csv
228,2012-07-23 12:55:00.000,40.7141646,-74.006309,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7142%2C-74.0063/2012-07-23T12:55:00?key={API_KEY}&include=current&contentType=csv
229,2012-07-17 19:00:00.000,40.7214627,-74.0099173,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7215%2C-74.0099/2012-07-17T19:00:00?key={API_KEY}&include=current&contentType=csv
230,2012-07-23 16:26:00.000,40.7214627,-74.0099173,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7215%2C-74.0099/2012-07-23T16:26:00?key={API_KEY}&include=current&contentType=csv
231,2012-07-23 18:10:00.000,40.7204364,-74.0066956,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7204%2C-74.0067/2012-07-23T18:10:00?key={API_KEY}&include=current&contentType=csv
233,2012-07-22 22:45:00.000,40.7062324,-74.0031595,10038,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7062%2C-74.0032/2012-07-22T22:45:00?key={API_KEY}&include=current&contentType=csv
234,2012-07-23 21:26:00.000,40.7152345,-74.0133505,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0134/2012-07-23T21:26:00?key={API_KEY}&include=current&contentType=csv
235,2012-07-22 01:15:00.000,40.7248803,-74.0026193,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7249%2C-74.0026/2012-07-22T01:15:00?key={API_KEY}&include=current&contentType=csv
236,2012-07-23 06:53:00.000,40.7047985,-74.0166846,10280,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7048%2C-74.0167/2012-07-23T06:53:00?key={API_KEY}&include=current&contentType=csv
237,2012-07-23 23:36:00.000,40.7273284,-74.0073205,10014,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7273%2C-74.0073/2012-07-23T23:36:00?key={API_KEY}&include=current&contentType=csv
238,2012-07-23 20:00:00.000,40.7213532,-74.0046358,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7214%2C-74.0046/2012-07-23T20:00:00?key={API_KEY}&include=current&contentType=csv
240,2012-07-24 10:00:00.000,40.7152345,-74.0133505,10007,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7152%2C-74.0134/2012-07-24T10:00:00?key={API_KEY}&include=current&contentType=csv
241,2012-07-24 08:30:00.000,40.7212518,-74.0014466,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7213%2C-74.0014/2012-07-24T08:30:00?key={API_KEY}&include=current&contentType=csv
242,2012-07-24 08:30:00.000,40.7231208,-74.0062341,10013,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7231%2C-74.0062/2012-07-24T08:30:00?key={API_KEY}&include=current&contentType=csv
243,2012-07-24 11:40:00.000,40.7265437,-73.9991197,10012,https://weather.visualcrossing.com/VisualCrossingWebServices/rest/services/timeline/40.7265%2C-73.9991/2012-07-24T11:40:00?key={API_KEY}&include=current&contentType=csv
